number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
294,31.639182654254306,2026-04-29 17:49:15.872298,2026-04-29 17:49:47.364451,0 days 00:00:31.492153,64,0.028281368647852332,,,0.0010102854686015736,1,96,,,COMPLETE
295,31.806104933296126,2026-04-29 17:49:47.364451,2026-04-29 17:50:11.285901,0 days 00:00:23.921450,128,0.0556250945568932,,,0.0021864031701163073,1,96,,,COMPLETE
296,31.34462733415066,2026-04-29 17:50:11.286922,2026-04-29 17:50:46.228442,0 days 00:00:34.941520,64,0.0645545002433925,,,0.0015561917695514037,1,96,,,COMPLETE
297,31.621614262652848,2026-04-29 17:50:46.234769,2026-04-29 17:51:20.255963,0 days 00:00:34.021194,64,0.06433169477168722,,,0.001828216292728886,1,96,,,COMPLETE
298,31.657922510411176,2026-04-29 17:51:20.255963,2026-04-29 17:51:54.181472,0 days 00:00:33.925509,64,0.06949073198747402,,,0.0016802485460478305,1,96,,,COMPLETE
299,31.412697141175794,2026-04-29 17:51:54.182292,2026-04-29 17:52:22.892345,0 days 00:00:28.710053,64,0.04871837592982178,,,0.0030762389048531935,1,96,,,COMPLETE
300,31.353258696305545,2026-04-29 17:52:22.892345,2026-04-29 17:53:01.463890,0 days 00:00:38.571545,64,0.04689303228097819,,,0.0030130872993649345,1,96,,,COMPLETE
301,31.357796965331595,2026-04-29 17:53:01.464729,2026-04-29 17:54:21.029541,0 days 00:01:19.564812,16,0.04645504521669999,,,0.003526249417391657,1,96,,,COMPLETE
302,32.24887864394633,2026-04-29 17:54:21.029541,2026-04-29 17:55:25.573108,0 days 00:01:04.543567,16,0.04308328180615894,,,0.002987295209767138,1,96,,,COMPLETE
303,31.671719342641335,2026-04-29 17:55:25.573108,2026-04-29 17:56:23.379426,0 days 00:00:57.806318,16,0.04820244968940901,,,0.0032411818841501755,1,96,,,COMPLETE
304,31.557336725404674,2026-04-29 17:56:23.381493,2026-04-29 17:57:26.259102,0 days 00:01:02.877609,16,0.04070516955986544,,,0.00396926284633425,1,96,,,COMPLETE
305,31.826604539681863,2026-04-29 17:57:26.259102,2026-04-29 17:58:48.918219,0 days 00:01:22.659117,16,0.05050796697594469,,,0.003193080379112239,1,96,,,COMPLETE
306,31.84906100221649,2026-04-29 17:58:48.924331,2026-04-29 18:00:36.596716,0 days 00:01:47.672385,16,0.007922572711665632,0.13320925692912503,,0.00263682281273075,2,96,160.0,,COMPLETE
307,32.407653870550725,2026-04-29 18:00:36.597285,2026-04-29 18:01:38.045545,0 days 00:01:01.448260,16,0.019396118987620115,,,0.0036170076515265556,1,96,,,COMPLETE
308,31.651216823012884,2026-04-29 18:01:38.045545,2026-04-29 18:02:28.656338,0 days 00:00:50.610793,32,0.05457306149709042,,,0.0011299361693094935,1,96,,,COMPLETE
309,31.37285033444067,2026-04-29 18:02:28.656338,2026-04-29 18:06:06.860970,0 days 00:03:38.204632,128,0.03294156385882577,,,0.002949901249137852,1,96,,,COMPLETE
310,31.567135186131217,2026-04-29 18:06:06.897169,2026-04-29 18:07:15.710022,0 days 00:01:08.812853,128,0.028728086227535272,,,0.0030813823484891947,1,96,,,COMPLETE
311,31.900263257604347,2026-04-29 18:07:15.710022,2026-04-29 18:08:17.164695,0 days 00:01:01.454673,64,0.03902502437234508,,,0.0035009995283163753,1,96,,,COMPLETE
312,31.747726241258153,2026-04-29 18:08:17.165706,2026-04-29 18:09:16.752893,0 days 00:00:59.587187,64,0.013686925321449002,,,0.0029838986122582077,1,96,,,COMPLETE
313,31.45007454707393,2026-04-29 18:09:16.752893,2026-04-29 18:10:19.257325,0 days 00:01:02.504432,64,0.037470521179901906,,,0.0027033380821367657,1,96,,,COMPLETE
